chain_type,chain_id,name,display_name,address,decimals
evm,42161,WBTC,Wrapped Bitcoin,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,8
evm,42161,WETH,Wrapped Ether,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,18
evm,42161,WSTETH,Wrapped stETH,0x5979d7b546e38e414f7e9822514be443a4800529,18
evm,42161,XAI,Xai,0x4cb9a7ae498cedcbb5eae9f25736ae7d428c9d66,18
evm,42161,ZRO,LayerZero,0x6985884c4392d348587b19cb9eaaf157f13271cd,18
evm,43114,AVAX,Avalanche,0x0000000000000000000000000000000000000000,18
evm,43114,TRYB,BiLira,0x564a341df6c126f90cf3ecb92120fd7190acb401,6
evm,43114,USDC,USD Coin,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,6
evm,43114,USDC.e,USD Coin,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,6
evm,43114,USDT,Tether,0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,6
evm,43114,USDT.e,Tether,0xc7198437980c041c805a1edcba50c1ce5db95118,6
evm,43114,WAVAX,Wrapped AVAX,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,18
solana,1000001,ANALOS,ANALOS,7iT1GRYYhEop2nV1dyCwK2MGyLmPHq47WhPGSwiqcUg5,8
solana,1000001,ATLAS,Star Atlas,ATLASXmbPQxBUYbxPsV97usA3fPQYEqzQBUHgiFCUsXx,8
solana,1000001,AURY,Aurory,AURYydfxJib1ZkTir1Jn1J9ECYUtjb6rKQVmtYaixWPP,9
solana,1000001,BONK,Bonk,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,5
solana,1000001,bSOL,BlazeStake Staked SOL,bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,9
solana,1000001,DFL,DeFi Land,DFL1zNkaGPWm1BqAVqRjCZvHmwTFrEaJtbzJWgseoNJh,9
solana,1000001,FARTCOIN,Fartcoin,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,6
solana,1000001,GMT,GMT,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,9
solana,1000001,GOAT,Goatseus Maximus,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,6
solana,1000001,HFT,Hashflow,91hncoA32mVbFinNJHdwLMMmPQNbZ7n9GZw187zvfuJA,9
solana,1000001,HNT,Helium Network Token,hntyVP6YFm1Hg25TN9WGLqM12b8TQmcknKrdu1oxWux,8
solana,1000001,HXRO,Hxro,HxhWkVpk5NS4Ltg5nij2G671CKXFRKPK8vy271Ub4uEK,8
solana,1000001,JitoSOL,Jito Staked SOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,9
solana,1000001,JTO,Jito,jtojtomepa8beP8AuQc6eXt5FriJwfFMwQx2v2f9mCL,9
solana,1000001,JUP,Jupiter,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,6
solana,1000001,MELANIA,Official Melania Meme,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,6
solana,1000001,MNDE,Marinade,MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey,9
solana,1000001,MOCKJUP,mockJUP,JxxWsvm9jHt4ah7DT9NuLyVLYZcZLUdPD93PcPQ71Ka,9
solana,1000001,mSOL,Marinade staked SOL,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,9
solana,1000001,MYRA,Myra,H1aN3vcvB68eaFPbMkoAss3vnfi4AhP5C2dpnrZzdBc7,9
solana,1000001,MYRO,Myro,HhJpBhRRn4g56VsyLuT8DL5Bv31HkXqsrahTTUCZeZg4,9
solana,1000001,OMNI,OmniCat,7mmXL6Et4SbpDs2iXoZQ3oPEeXeAiyETxh1QjDNi5qnV,8
solana,1000001,POLIS,Star Atlas DAO,poLisWXnNRwC6oBu1vHiuKQzFjGL4XDSu4g9qjz9qVk,8
solana,1000001,POPCAT,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,9
solana,1000001,PYTH,Pyth Network,HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3,6
solana,1000001,RAY,Raydium,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,6
solana,1000001,RENDER,Render Token,rndrizKT3MK1iimdxRdWabcF7Zg7AR5T4nud4EkHBof,8
solana,1000001,ROCKY,Rocky the dog,4icEZCrEYNop2ZaMMCkRHaNzkt6xG9BpijMCQV7mpw6Z,9
solana,1000001,SHDW,Shadow Token,SHDWyBxihqiCj6YekG2GUr7wqKLeLAMK1gHZck9pL6y,9
solana,1000001,SLND,Solend,SLNDpmoWTVADgEdndyvWzroNL7zSi1dF9PC3xHGtPwp,6
solana,1000001,SOL,Solana,11111111111111111111111111111111,9
solana,1000001,TRUMP,Official Trump,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6
solana,1000001,TRYB,BiLira,A94X2fRy3wydNShU4dRaDyap2UuoeWJGWyATtyp61WZf,6
solana,1000001,usdc,upsidedowncat,F23fFqpRNsmWjuUrFpfM1pvoVvMSpLuN6hY978Y1JXLt,6
solana,1000001,USDC,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
solana,1000001,USDT,Tether,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
solana,1000001,$WEN,Wen,WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk,5
solana,1000001,WIF,dogwifhat,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,6
solana,1000001,WSOL,Wrapped SOL,So11111111111111111111111111111111111111112,9
solana,1000001,ZBC,Zebec Protocol,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,9
